,date,USDRUS_TOM_close,time,EURRUS_TOM_close,CNYRUS_TOM_close
47,2014-01-10,33.043,19:00:00,45.185,5.515
48,2014-01-10,33.055,20:00:00,45.169,5.515
49,2014-01-10,33.035,21:00:00,45.131,5.515
50,2014-01-10,33.033,22:00:00,45.1295,5.515
51,2014-01-13,33.1455,10:00:00,45.325,5.515
52,2014-01-13,33.1155,11:00:00,45.2795,5.497
53,2014-01-13,33.11,12:00:00,45.2485,5.485
54,2014-01-13,33.1375,13:00:00,45.2825,5.496
55,2014-01-13,33.1,14:00:00,45.23,5.496
56,2014-01-13,33.115,15:00:00,45.2595,5.496
57,2014-01-13,33.144,16:00:00,45.297,5.496
58,2014-01-13,33.1915,17:00:00,45.31,5.496
59,2014-01-13,33.2475,18:00:00,45.39,5.496
60,2014-01-13,33.2605,19:00:00,45.399,5.496
61,2014-01-13,33.2755,20:00:00,45.398,5.496
62,2014-01-13,33.29,21:00:00,45.455,5.496
63,2014-01-13,33.2825,23:00:00,45.51,5.496
64,2014-01-14,33.2395,10:00:00,45.4205,5.51
65,2014-01-14,33.325,11:00:00,45.515,5.51
66,2014-01-14,33.2845,12:00:00,45.543,5.51
67,2014-01-14,33.277,13:00:00,45.502,5.51
68,2014-01-14,33.3345,14:00:00,45.586,5.51
69,2014-01-14,33.307,15:00:00,45.56,5.51
70,2014-01-14,33.3395,16:00:00,45.5875,5.51
71,2014-01-14,33.335,17:00:00,45.56,5.51
72,2014-01-14,33.3515,18:00:00,45.6,5.51
73,2014-01-14,33.313,19:00:00,45.603,5.51
74,2014-01-14,33.32,20:00:00,45.554,5.51
75,2014-01-14,33.325,22:00:00,45.575,5.51
76,2014-01-14,33.302,23:00:00,45.554,5.51
77,2014-01-15,33.353,10:00:00,45.495,5.53
78,2014-01-15,33.3765,11:00:00,45.545,5.5355
79,2014-01-15,33.35,12:00:00,45.4385,5.5412
80,2014-01-15,33.3645,13:00:00,45.43,5.5429
81,2014-01-15,33.3965,14:00:00,45.4855,5.5429
82,2014-01-15,33.424,15:00:00,45.516,5.544
83,2014-01-15,33.413,16:00:00,45.48,5.544
84,2014-01-15,33.4225,17:00:00,45.444,5.544
85,2014-01-15,33.415,18:00:00,45.4125,5.544
86,2014-01-15,33.3685,19:00:00,45.36,5.544
87,2014-01-15,33.357,20:00:00,45.369,5.544
88,2014-01-15,33.4015,21:00:00,45.4,5.544
89,2014-01-15,33.415,22:00:00,45.41,5.544
90,2014-01-16,33.404,10:00:00,45.495,5.5341
91,2014-01-16,33.434,11:00:00,45.499,5.5491
92,2014-01-16,33.4395,12:00:00,45.5,5.5491
93,2014-01-16,33.4275,13:00:00,45.546,5.554
94,2014-01-16,33.413,14:00:00,45.49,5.554
95,2014-01-16,33.4045,15:00:00,45.4725,5.554
96,2014-01-16,33.4015,16:00:00,45.4405,5.5494
97,2014-01-16,33.36,17:00:00,45.47,5.5494
98,2014-01-16,33.37,18:00:00,45.5,5.5494
99,2014-01-16,33.404,19:00:00,45.4025,5.5494
100,2014-01-16,33.419,20:00:00,45.461,5.5494
101,2014-01-16,33.428,21:00:00,45.4305,5.5494
102,2014-01-16,33.417,22:00:00,45.461,5.5494
103,2014-01-16,33.4125,23:00:00,45.461,5.5494
104,2014-01-17,33.426,10:00:00,45.4975,5.5378
105,2014-01-17,33.4175,11:00:00,45.43,5.54
106,2014-01-17,33.423,12:00:00,45.4495,5.54
107,2014-01-17,33.415,13:00:00,45.4295,5.54
108,2014-01-17,33.415,14:00:00,45.4585,5.54
109,2014-01-17,33.4875,15:00:00,45.524,5.54
110,2014-01-17,33.5075,16:00:00,45.5495,5.54
111,2014-01-17,33.547,17:00:00,45.5585,5.54
112,2014-01-17,33.55,18:00:00,45.54,5.54
113,2014-01-17,33.5515,19:00:00,45.48,5.54
114,2014-01-17,33.5515,20:00:00,45.475,5.54
115,2014-01-17,33.6,21:00:00,45.435,5.54
116,2014-01-17,33.6205,22:00:00,45.478,5.54
117,2014-01-20,33.635,10:00:00,45.5445,5.5791
118,2014-01-20,33.6955,11:00:00,45.6335,5.592
119,2014-01-20,33.744,12:00:00,45.7335,5.592
120,2014-01-20,33.7085,13:00:00,45.6985,5.592
121,2014-01-20,33.71,14:00:00,45.686,5.592
122,2014-01-20,33.769,15:00:00,45.769,5.592
123,2014-01-20,33.771,16:00:00,45.7905,5.592
124,2014-01-20,33.7625,17:00:00,45.77,5.592
125,2014-01-20,33.78,18:00:00,45.81,5.592
126,2014-01-20,33.795,19:00:00,45.831,5.592
127,2014-01-20,33.76,20:00:00,45.798,5.592
128,2014-01-20,33.759,21:00:00,45.7905,5.592
129,2014-01-20,33.768,23:00:00,45.8025,5.592
130,2014-01-21,33.806,10:00:00,45.805,5.6048
131,2014-01-21,33.8865,11:00:00,45.904,5.603
132,2014-01-21,33.931,12:00:00,45.94,5.636
133,2014-01-21,33.9175,13:00:00,45.927,5.63
134,2014-01-21,33.9145,14:00:00,45.905,5.6275
135,2014-01-21,33.965,15:00:00,45.921,5.63
136,2014-01-21,33.9785,16:00:00,45.98,5.64
137,2014-01-21,33.9605,17:00:00,45.9885,5.64
138,2014-01-21,33.9485,18:00:00,45.9505,5.64
139,2014-01-21,33.928,19:00:00,45.945,5.64
140,2014-01-21,33.9275,20:00:00,46.015,5.64
141,2014-01-21,33.9405,21:00:00,45.993,5.64
142,2014-01-21,33.9325,22:00:00,45.9885,5.64
143,2014-01-21,33.935,23:00:00,45.997,5.64
144,2014-01-22,33.8805,10:00:00,45.93,5.6126
145,2014-01-22,33.8675,11:00:00,45.869,5.608
146,2014-01-22,33.8845,12:00:00,45.8875,5.611
147,2014-01-22,33.8945,13:00:00,45.918,5.611
148,2014-01-22,33.9085,14:00:00,45.9295,5.6275
149,2014-01-22,33.8995,15:00:00,45.95,5.6275
150,2014-01-22,33.8755,16:00:00,45.97,5.6225
151,2014-01-22,33.8975,17:00:00,46.0175,5.6225
152,2014-01-22,33.918,18:00:00,45.992,5.6225
153,2014-01-22,33.941,19:00:00,46.0455,5.6225
154,2014-01-22,33.96,21:00:00,45.99,5.6225
155,2014-01-22,33.9305,23:00:00,45.965,5.6225
156,2014-01-23,34.0325,10:00:00,46.1155,5.6355
157,2014-01-23,34.1025,11:00:00,46.3425,5.645
158,2014-01-23,34.088,12:00:00,46.47,5.6464
159,2014-01-23,34.0255,13:00:00,46.416,5.6464
160,2014-01-23,34.032,14:00:00,46.402,5.6464
161,2014-01-23,34.083,15:00:00,46.45,5.6464
162,2014-01-23,34.0735,16:00:00,46.465,5.6464
163,2014-01-23,34.086,17:00:00,46.581,5.6464
164,2014-01-23,34.12,18:00:00,46.63,5.6464
165,2014-01-23,34.18,19:00:00,46.765,5.6464
166,2014-01-23,34.096,20:00:00,46.64,5.6464
167,2014-01-23,34.1335,21:00:00,46.62,5.6464
168,2014-01-23,34.1165,22:00:00,46.7015,5.6464
169,2014-01-23,34.115,23:00:00,46.7,5.6464
170,2014-01-24,34.2805,10:00:00,46.9235,5.6778
171,2014-01-24,34.298,11:00:00,46.954,5.68
172,2014-01-24,34.395,12:00:00,47.0135,5.68
173,2014-01-24,34.483,13:00:00,47.1525,5.68
174,2014-01-24,34.4735,14:00:00,47.16,5.7
175,2014-01-24,34.5125,15:00:00,47.347,5.7
176,2014-01-24,34.43,16:00:00,47.1615,5.75
177,2014-01-24,34.336,17:00:00,47.0,5.75
178,2014-01-24,34.5505,18:00:00,47.314,5.75
179,2014-01-24,34.61,19:00:00,47.37,5.75
180,2014-01-24,34.547,20:00:00,47.28,5.75
181,2014-01-24,34.521,21:00:00,47.2185,5.75
182,2014-01-24,34.5215,22:00:00,47.2,5.75
183,2014-01-24,34.527,23:00:00,47.38,5.75
184,2014-01-27,34.7265,10:00:00,47.5075,5.7461
185,2014-01-27,34.7175,11:00:00,47.5345,5.7478
186,2014-01-27,34.7675,12:00:00,47.636,5.7575
187,2014-01-27,34.796,13:00:00,47.6475,5.7575
188,2014-01-27,34.7815,14:00:00,47.5825,5.7666
189,2014-01-27,34.6465,15:00:00,47.363,5.7532
190,2014-01-27,34.521,16:00:00,47.172,5.7532
191,2014-01-27,34.634,17:00:00,47.302,5.7532
192,2014-01-27,34.6,18:00:00,47.292,5.7532
193,2014-01-27,34.74,19:00:00,47.5,5.7532
194,2014-01-27,34.729,20:00:00,47.465,5.7532
195,2014-01-27,34.725,21:00:00,47.549,5.7532
196,2014-01-27,34.69,23:00:00,47.4375,5.7532
197,2014-01-28,34.6225,10:00:00,47.3835,5.7369
198,2014-01-28,34.59,11:00:00,47.267,5.73
199,2014-01-28,34.5265,12:00:00,47.176,5.728
200,2014-01-28,34.51,13:00:00,47.1,5.728
201,2014-01-28,34.606,14:00:00,47.1855,5.74
202,2014-01-28,34.63,15:00:00,47.2405,5.74
203,2014-01-28,34.6405,16:00:00,47.27,5.74
204,2014-01-28,34.665,17:00:00,47.38,5.74
205,2014-01-28,34.74,18:00:00,47.515,5.74
206,2014-01-28,34.773,19:00:00,47.49,5.74
207,2014-01-28,34.8305,20:00:00,47.63,5.74
208,2014-01-28,34.785,21:00:00,47.5145,5.74
209,2014-01-28,34.773,22:00:00,47.48,5.8499
210,2014-01-28,34.742,23:00:00,47.465,5.8499
211,2014-01-29,34.5935,10:00:00,47.2625,5.7302
212,2014-01-29,34.645,11:00:00,47.3415,5.746
213,2014-01-29,34.851,12:00:00,47.6645,5.746
214,2014-01-29,34.81,13:00:00,47.6,5.746
215,2014-01-29,34.969,14:00:00,47.829,5.746
216,2014-01-29,34.95,15:00:00,47.7455,5.746
217,2014-01-29,35.058,16:00:00,47.8005,5.746
218,2014-01-29,35.171,17:00:00,48.006,5.746
219,2014-01-29,35.1965,18:00:00,48.1085,5.746
220,2014-01-29,35.18,19:00:00,48.0,5.746
221,2014-01-29,35.076,20:00:00,47.9755,5.746
222,2014-01-29,35.115,21:00:00,47.9475,5.746
223,2014-01-29,35.105,22:00:00,48.09,5.746
224,2014-01-29,35.1305,23:00:00,47.96,5.746
225,2014-01-30,35.275,10:00:00,48.174,5.746
226,2014-01-30,35.2225,11:00:00,48.016,5.83
227,2014-01-30,35.363,12:00:00,48.185,5.855
228,2014-01-30,35.422,13:00:00,48.1475,5.855
229,2014-01-30,35.284,14:00:00,48.005,5.8753
230,2014-01-30,35.1655,15:00:00,47.82,5.8753
231,2014-01-30,35.24,16:00:00,47.8795,5.8753
232,2014-01-30,34.985,17:00:00,47.53,5.8753
233,2014-01-30,34.872,18:00:00,47.3465,5.8753
234,2014-01-30,34.9645,19:00:00,47.4505,5.8753
235,2014-01-30,34.867,20:00:00,47.26,5.8753
236,2014-01-30,34.827,21:00:00,47.1685,5.8753
237,2014-01-30,34.8965,22:00:00,47.3,5.8753
238,2014-01-30,34.905,23:00:00,47.3245,5.805
239,2014-01-31,35.226,10:00:00,47.699,5.805
240,2014-01-31,35.0195,11:00:00,47.451,5.805
241,2014-01-31,35.031,12:00:00,47.49,5.805
242,2014-01-31,35.19,13:00:00,47.6405,5.82
243,2014-01-31,35.204,14:00:00,47.6245,5.82
244,2014-01-31,35.3105,15:00:00,47.832,5.82
245,2014-01-31,35.289,16:00:00,47.71,5.82
246,2014-01-31,35.2565,17:00:00,47.636,5.82
247,2014-01-31,35.263,18:00:00,47.5475,5.82
248,2014-01-31,35.208,19:00:00,47.495,5.82
249,2014-01-31,35.145,20:00:00,47.441,5.82
250,2014-01-31,35.1595,21:00:00,47.437,5.82
251,2014-01-31,35.1645,22:00:00,47.49,5.82
252,2014-01-31,35.196,23:00:00,47.48,5.82
253,2014-02-03,35.23,10:00:00,47.5425,5.82
254,2014-02-03,35.245,11:00:00,47.51,5.82
255,2014-02-03,35.2125,12:00:00,47.552,5.82
256,2014-02-03,35.111,13:00:00,47.4495,5.82
257,2014-02-03,35.1655,14:00:00,47.509,5.82
258,2014-02-03,35.145,15:00:00,47.475,5.82
259,2014-02-03,35.183,16:00:00,47.4855,5.82
260,2014-02-03,35.149,17:00:00,47.42,5.82
261,2014-02-03,35.2065,18:00:00,47.496,5.82
262,2014-02-03,35.339,19:00:00,47.78,5.82
263,2014-02-03,35.4575,20:00:00,47.907,5.82
264,2014-02-03,35.423,21:00:00,47.895,5.82
265,2014-02-03,35.445,22:00:00,47.92,5.82
266,2014-02-03,35.44,23:00:00,47.9005,5.82
267,2014-02-04,35.409,10:00:00,47.9015,5.82
268,2014-02-04,35.4145,11:00:00,47.899,5.82
269,2014-02-04,35.3515,12:00:00,47.783,5.82
270,2014-02-04,35.2955,13:00:00,47.7,5.82
271,2014-02-04,35.3215,14:00:00,47.7535,5.82
272,2014-02-04,35.309,15:00:00,47.7135,5.82
273,2014-02-04,35.1975,16:00:00,47.576,5.82
274,2014-02-04,35.145,17:00:00,47.506,5.85
275,2014-02-04,35.152,18:00:00,47.515,5.85
276,2014-02-04,35.183,19:00:00,47.53,5.85
277,2014-02-04,35.0505,20:00:00,47.378,5.85
278,2014-02-04,35.0065,21:00:00,47.335,5.85
279,2014-02-04,35.004,22:00:00,47.3235,5.85
280,2014-02-04,35.003,23:00:00,47.3,5.85
281,2014-02-05,34.925,10:00:00,47.1805,5.8005
282,2014-02-05,34.894,11:00:00,47.145,5.785
283,2014-02-05,34.825,12:00:00,47.066,5.785
284,2014-02-05,34.71,13:00:00,46.9375,5.785
285,2014-02-05,34.766,14:00:00,46.988,5.765
286,2014-02-05,34.7675,15:00:00,47.0,5.77
287,2014-02-05,34.9185,16:00:00,47.2295,5.77
288,2014-02-05,34.8405,17:00:00,47.1,5.77
289,2014-02-05,34.883,18:00:00,47.1875,5.77
290,2014-02-05,34.875,19:00:00,47.195,5.77
291,2014-02-05,34.9195,20:00:00,47.155,5.77
292,2014-02-05,34.88,22:00:00,47.2,5.77
293,2014-02-05,34.898,23:00:00,47.229,5.77
294,2014-02-06,34.6875,10:00:00,46.8975,5.76
295,2014-02-06,34.7615,11:00:00,47.027,5.762
296,2014-02-06,34.7485,12:00:00,47.019,5.762
297,2014-02-06,34.703,13:00:00,46.951,5.762
298,2014-02-06,34.7505,14:00:00,47.0155,5.762
299,2014-02-06,34.7305,15:00:00,46.96,5.762
300,2014-02-06,34.767,16:00:00,46.94,5.772
301,2014-02-06,34.851,17:00:00,47.367,5.772
302,2014-02-06,34.7,18:00:00,47.21,5.772
303,2014-02-06,34.6905,19:00:00,47.211,5.772
304,2014-02-06,34.6805,20:00:00,47.14,5.772
305,2014-02-06,34.7155,22:00:00,47.2,5.772
306,2014-02-06,34.694,23:00:00,47.17,5.772
307,2014-02-07,34.629,10:00:00,47.0575,5.729
308,2014-02-07,34.65,11:00:00,47.0775,5.7345
309,2014-02-07,34.67,12:00:00,47.035,5.735
310,2014-02-07,34.677,13:00:00,47.0475,5.756
311,2014-02-07,34.7405,14:00:00,47.1295,5.756
312,2014-02-07,34.7565,15:00:00,47.15,5.756
313,2014-02-07,34.695,16:00:00,47.09,5.756
314,2014-02-07,34.583,17:00:00,47.004,5.756
315,2014-02-07,34.695,18:00:00,47.18,5.756
316,2014-02-07,34.81,19:00:00,47.3995,5.756
317,2014-02-07,34.75,20:00:00,47.31,5.756
318,2014-02-07,34.812,21:00:00,47.4,5.756
319,2014-02-07,34.755,22:00:00,47.3115,5.756
320,2014-02-10,34.7625,10:00:00,47.3765,5.7501
321,2014-02-10,34.7965,11:00:00,47.4595,5.7511
322,2014-02-10,34.7875,12:00:00,47.47,5.7511
323,2014-02-10,34.8215,13:00:00,47.48,5.7511
324,2014-02-10,34.8375,14:00:00,47.4875,5.7511
325,2014-02-10,34.8385,15:00:00,47.49,5.7511
326,2014-02-10,34.7845,16:00:00,47.4445,5.769
327,2014-02-10,34.7715,17:00:00,47.4195,5.769
328,2014-02-10,34.8055,18:00:00,47.4405,5.769
329,2014-02-10,34.82,19:00:00,47.505,5.769
330,2014-02-10,34.758,20:00:00,47.43,5.769
331,2014-02-10,34.78,21:00:00,47.4425,5.769
332,2014-02-10,34.7705,22:00:00,47.4075,5.769
333,2014-02-11,34.81,10:00:00,47.55,5.7575
334,2014-02-11,34.8625,11:00:00,47.621,5.765
335,2014-02-11,34.772,12:00:00,47.54,5.7625
336,2014-02-11,34.77,13:00:00,47.5255,5.764
337,2014-02-11,34.745,14:00:00,47.5025,5.753
338,2014-02-11,34.7295,15:00:00,47.4585,5.753
339,2014-02-11,34.74,16:00:00,47.51,5.753
340,2014-02-11,34.815,17:00:00,47.5,5.753
341,2014-02-11,34.8275,18:00:00,47.5425,5.753
342,2014-02-11,34.77,19:00:00,47.565,5.753
343,2014-02-11,34.7495,20:00:00,47.434,5.753
344,2014-02-11,34.746,21:00:00,47.455,5.753
345,2014-02-11,34.74,22:00:00,47.41,5.753
346,2014-02-11,34.7525,23:00:00,47.4175,5.753
347,2014-02-12,34.77,10:00:00,47.449,5.7475
348,2014-02-12,34.7445,11:00:00,47.364,5.7465
349,2014-02-12,34.7675,12:00:00,47.4,5.7465
350,2014-02-12,34.78,13:00:00,47.461,5.7465
351,2014-02-12,34.8,14:00:00,47.46,5.7465
352,2014-02-12,34.8,15:00:00,47.2485,5.7465
353,2014-02-12,34.813,16:00:00,47.2685,5.773
354,2014-02-12,34.7995,17:00:00,47.25,5.773
355,2014-02-12,34.78,18:00:00,47.22,5.773
356,2014-02-12,34.805,19:00:00,47.285,5.773
357,2014-02-12,34.824,20:00:00,47.33,5.773
358,2014-02-12,34.815,22:00:00,47.35,5.773
359,2014-02-13,34.8735,10:00:00,47.5125,5.7623
360,2014-02-13,34.8725,11:00:00,47.506,5.765
361,2014-02-13,34.93,12:00:00,47.6225,5.7815
362,2014-02-13,34.9915,13:00:00,47.85,5.7897
363,2014-02-13,35.12,14:00:00,47.9945,5.7897
364,2014-02-13,35.185,15:00:00,48.07,5.8097
365,2014-02-13,35.1525,16:00:00,48.0445,5.8097
366,2014-02-13,35.206,17:00:00,48.12,5.8097
367,2014-02-13,35.2225,18:00:00,48.14,5.8097
368,2014-02-13,35.2045,19:00:00,48.1175,5.8097
369,2014-02-13,35.1675,20:00:00,48.06,5.8097
370,2014-02-13,35.145,21:00:00,48.03,5.8097
371,2014-02-13,35.103,22:00:00,48.0285,5.8097
372,2014-02-13,35.1495,23:00:00,48.0,5.8097
373,2014-02-14,35.275,10:00:00,48.245,5.83
374,2014-02-14,35.3315,11:00:00,48.4255,5.845
375,2014-02-14,35.2645,12:00:00,48.3015,5.85
376,2014-02-14,34.9705,13:00:00,47.886,5.8222
377,2014-02-14,35.11,14:00:00,48.04,5.8222
378,2014-02-14,35.0265,15:00:00,48.009,5.85
379,2014-02-14,35.0425,16:00:00,48.0295,5.8122
380,2014-02-14,35.053,17:00:00,48.0,5.8122
381,2014-02-14,35.136,18:00:00,48.075,5.8122
382,2014-02-14,35.138,19:00:00,48.0645,5.8122
383,2014-02-14,35.156,20:00:00,48.094,5.8122
384,2014-02-14,35.128,21:00:00,48.099,5.8122
385,2014-02-14,35.1035,22:00:00,48.1185,5.8122
386,2014-02-14,35.08,23:00:00,48.0375,5.8122
387,2014-02-17,35.0335,10:00:00,48.034,5.808
388,2014-02-17,35.1185,11:00:00,48.125,5.808
389,2014-02-17,35.08,12:00:00,48.0695,5.8121
390,2014-02-17,35.1475,13:00:00,48.1635,5.8121
391,2014-02-17,35.11,14:00:00,48.1355,5.8121
392,2014-02-17,35.113,15:00:00,48.1225,5.8121
393,2014-02-17,35.122,16:00:00,48.125,5.8121
394,2014-02-17,35.233,17:00:00,48.2705,5.8121
395,2014-02-17,35.234,18:00:00,48.2925,5.8121
396,2014-02-17,35.2185,19:00:00,48.26,5.8121
397,2014-02-17,35.25,20:00:00,48.282,5.8121
398,2014-02-17,35.2405,21:00:00,48.29,5.8121
399,2014-02-17,35.23,22:00:00,48.275,5.8121
400,2014-02-17,35.2195,23:00:00,48.2525,5.8121
401,2014-02-18,35.235,10:00:00,48.301,5.825
402,2014-02-18,35.308,11:00:00,48.43,5.8471
403,2014-02-18,35.3145,12:00:00,48.448,5.8466
404,2014-02-18,35.336,13:00:00,48.49,5.8466
405,2014-02-18,35.3455,14:00:00,48.515,5.8515
406,2014-02-18,35.24,15:00:00,48.3695,5.8425
407,2014-02-18,35.226,16:00:00,48.361,5.8425
408,2014-02-18,35.2395,17:00:00,48.434,5.8425
409,2014-02-18,35.31,18:00:00,48.57,5.8425
410,2014-02-18,35.4625,19:00:00,48.789,5.8425
411,2014-02-18,35.444,20:00:00,48.755,5.8425
412,2014-02-18,35.447,22:00:00,48.75,5.8425
413,2014-02-18,35.4115,23:00:00,48.8,5.8425
414,2014-02-19,35.662,10:00:00,49.0405,5.8888
415,2014-02-19,35.6475,11:00:00,49.055,5.8876
416,2014-02-19,35.673,12:00:00,49.0675,5.9001
417,2014-02-19,35.7185,13:00:00,49.1095,5.9001
418,2014-02-19,35.734,14:00:00,49.1165,5.9001
419,2014-02-19,35.728,15:00:00,49.123,5.9001
420,2014-02-19,35.7895,16:00:00,49.187,5.9202
421,2014-02-19,35.7985,17:00:00,49.2,5.9202
422,2014-02-19,35.826,18:00:00,49.3,5.9202
423,2014-02-19,35.7005,19:00:00,49.105,5.9202
424,2014-02-19,35.6525,20:00:00,49.098,5.9202
425,2014-02-19,35.7495,21:00:00,49.1295,5.9202
426,2014-02-19,35.795,23:00:00,49.167,5.9202
427,2014-02-20,35.78,10:00:00,49.2115,5.897
428,2014-02-20,35.775,11:00:00,49.079,5.8948
429,2014-02-20,35.7975,12:00:00,49.0335,5.9025
430,2014-02-20,35.764,13:00:00,49.0025,5.9025
431,2014-02-20,35.787,14:00:00,49.006,5.9025
432,2014-02-20,35.837,15:00:00,49.0895,5.9025
433,2014-02-20,35.8215,16:00:00,49.107,5.9
434,2014-02-20,35.8255,17:00:00,49.1475,5.9
435,2014-02-20,35.795,18:00:00,49.1095,5.9
436,2014-02-20,35.6825,19:00:00,48.9385,5.9
437,2014-02-20,35.785,20:00:00,48.9795,5.9
438,2014-02-20,35.8025,21:00:00,49.044,5.9
439,2014-02-20,35.778,22:00:00,49.0335,5.9
440,2014-02-20,35.775,23:00:00,49.0815,5.9
441,2014-02-21,35.7,10:00:00,48.975,5.8638
442,2014-02-21,35.7345,11:00:00,49.0,5.8678
443,2014-02-21,35.6965,12:00:00,48.9505,5.8649
444,2014-02-21,35.78,13:00:00,49.0805,5.8649
445,2014-02-21,35.7845,14:00:00,49.066,5.8769
446,2014-02-21,35.858,15:00:00,49.1575,5.865
447,2014-02-21,35.8345,16:00:00,49.115,5.8772
448,2014-02-21,35.6915,17:00:00,48.95,5.8383
449,2014-02-21,35.51,18:00:00,48.794,6.0392
450,2014-02-21,35.59,19:00:00,48.93,6.0392
451,2014-02-21,35.5385,20:00:00,48.75,6.0392
452,2014-02-21,35.52,21:00:00,48.75,6.0392
453,2014-02-21,35.514,22:00:00,48.764,6.0392
454,2014-02-21,35.489,23:00:00,48.753,6.0392
455,2014-02-24,35.515,10:00:00,48.81,6.0392
456,2014-02-24,35.4445,11:00:00,48.692,5.8124
457,2014-02-24,35.4305,12:00:00,48.7265,5.8124
458,2014-02-24,35.4805,13:00:00,48.8295,5.8124
459,2014-02-24,35.555,14:00:00,48.9225,5.8254
460,2014-02-24,35.556,15:00:00,48.849,5.8254
461,2014-02-24,35.57,16:00:00,48.832,5.8338
462,2014-02-24,35.57,17:00:00,48.81,5.8338
463,2014-02-24,35.54,18:00:00,48.75,5.8338
464,2014-02-24,35.487,19:00:00,48.65,5.8338
465,2014-02-24,35.4755,20:00:00,48.77,5.8338
466,2014-02-24,35.4695,21:00:00,48.74,5.8338
467,2014-02-24,35.475,22:00:00,48.74,5.8338
468,2014-02-24,35.483,23:00:00,48.7575,5.8338
469,2014-02-25,35.546,10:00:00,48.849,5.818
470,2014-02-25,35.615,11:00:00,48.958,5.82
471,2014-02-25,35.647,12:00:00,49.03,5.82
472,2014-02-25,35.6315,13:00:00,48.9895,5.82
473,2014-02-25,35.612,14:00:00,48.9765,5.82
474,2014-02-25,35.59,15:00:00,48.9155,5.8133
475,2014-02-25,35.636,16:00:00,49.005,5.8133
476,2014-02-25,35.586,17:00:00,48.955,5.8133
477,2014-02-25,35.671,18:00:00,49.0795,5.8133
478,2014-02-25,35.7155,19:00:00,49.04,5.8133
479,2014-02-25,35.6725,20:00:00,49.0895,5.8133
480,2014-02-25,35.7,22:00:00,49.05,5.8133
481,2014-02-25,35.705,23:00:00,49.08,5.8133
482,2014-02-26,35.79,10:00:00,49.1905,5.835
483,2014-02-26,35.8155,11:00:00,49.2205,5.8569
484,2014-02-26,35.9205,12:00:00,49.376,5.8664
485,2014-02-26,35.9295,13:00:00,49.3825,5.8728
486,2014-02-26,35.93,14:00:00,49.379,5.8728
487,2014-02-26,35.974,15:00:00,49.431,5.881
488,2014-02-26,36.017,16:00:00,49.45,5.89
489,2014-02-26,36.0115,17:00:00,49.407,5.89
490,2014-02-26,35.9995,18:00:00,49.2845,5.89
491,2014-02-26,36.006,19:00:00,49.2,5.89
492,2014-02-26,36.01,20:00:00,49.19,5.89
